# tw-L_01 (rta) — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Jun-15 14:56:08, uuid 38612a34-f26e-40af-9a87-aee1934236b6, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 90.75 dB\n89.1 dB C, 90.6 dB A\n90.7 dB 22 - 22k UNW\n40.0 dB >22k\n"
# freq_Hz	SPL_dB
24201.2278	22.836
24376.5998	22.734
24553.2427	22.673
24731.1657	22.621
24910.3779	22.568
25090.8887	22.514
25272.7077	22.475
25455.8441	22.440
25640.3077	22.408
25826.1079	22.378
26013.2545	22.393
26201.7573	22.416
26391.6260	22.407
26582.8706	22.393
26775.5011	22.414
26969.5274	22.441
27164.9597	22.463
27361.8082	22.485
27560.0831	22.464
27759.7949	22.437
27960.9538	22.424
28163.5704	22.413
28367.6552	22.407
28573.2189	22.401
28780.2723	22.386
28988.8260	22.371
29198.8910	22.333
29410.4782	22.293
29623.5986	22.359
29838.2634	22.435
30054.4838	22.377
30272.2709	22.309
30491.6363	22.346
30712.5913	22.391
30935.1474	22.340
31159.3162	22.283
31385.1094	22.330
31612.5389	22.383
31841.6164	22.315
32072.3539	22.242
32304.7634	22.271
32538.8570	22.303
32774.6470	22.278
33012.1456	22.250
33251.3652	22.284
33492.3183	22.319
33735.0174	22.320
33979.4753	22.320
34225.7045	22.300
34473.7181	22.280
34723.5289	22.314
34975.1499	22.349
35228.5942	22.304
35483.8752	22.260
35741.0059	22.209
36000.0000	22.159
36260.8708	22.186
36523.6321	22.213
36788.2974	22.242
37054.8805	22.270
37323.3955	22.241
37593.8562	22.213
37866.2767	22.203
38140.6714	22.193
38417.0544	22.182
38695.4402	22.169
38975.8433	22.131
39258.2784	22.099
39542.7600	22.159
39829.3032	22.214
40117.9227	22.198
40408.6337	22.181
40701.4514	22.148
40996.3909	22.120
41293.4676	22.151
41592.6971	22.180
41894.0949	22.186
42197.6768	22.185
42503.4586	22.119
42811.4561	22.061
43121.6856	22.076
43434.1631	22.093
43748.9050	22.137
44065.9276	22.163
44385.2474	22.055
44706.8812	21.963
45030.8457	21.983
45357.1578	22.003
45685.8345	22.016
46016.8928	22.020
46350.3502	21.959
46686.2240	21.910
47024.5316	21.929
