# w-L_01 (rta) ver-vol — REW moving-mic RTA (spatial average over the listening area), as REW serves it with display smoothing off: unit SPL, smoothing field None (a 1/48-oct RTA's native resolution; 'None' and '1/48' are the same curve), ppo 96
# REW date 2026-Aug-24 10:19:01, uuid ecad4af5-72ae-41be-9ad5-ba9197298620, notes: "65536-point 1/48 octave RTA using Hann window, no smoothing and 150 averages\n\nInput RMS 75.71 dB\n75.4 dB C, 62.7 dB A\n75.7 dB 22 - 22k UNW\n25.1 dB >22k\n"
# freq_Hz	SPL_dB
33979.4753	7.449
34225.7045	7.437
34473.7181	7.426
34723.5289	7.457
34975.1499	7.489
35228.5942	7.472
35483.8752	7.455
35741.0059	7.427
36000.0000	7.402
36260.8708	7.490
36523.6321	7.576
36788.2974	7.546
37054.8805	7.517
37323.3955	7.532
37593.8562	7.544
37866.2767	7.461
38140.6714	7.384
38417.0544	7.407
38695.4402	7.427
38975.8433	7.381
39258.2784	7.342
39542.7600	7.407
39829.3032	7.467
40117.9227	7.453
40408.6337	7.439
40701.4514	7.428
40996.3909	7.415
41293.4676	7.383
41592.6971	7.353
41894.0949	7.327
42197.6768	7.305
42503.4586	7.325
42811.4561	7.342
43121.6856	7.326
43434.1631	7.307
43748.9050	7.276
44065.9276	7.253
44385.2474	7.290
44706.8812	7.321
45030.8457	7.310
45357.1578	7.298
45685.8345	7.284
46016.8928	7.272
46350.3502	7.269
46686.2240	7.263
47024.5316	7.242
